,event,nHits,hitTime,isDN,pmt_id,pmt_x,pmt_y,pmt_z
5808626,22,12466,16.862516,False,5742,8637.131,15842.848,6560.803000000001
5808627,22,12466,30.092052,False,5742,8637.131,15842.848,6560.803000000001
5808628,22,12466,24.441057,False,5742,8637.131,15842.848,6560.803000000001
5808629,22,12466,30.585049,False,5742,8637.131,15842.848,6560.803000000001
5808630,22,12466,17.599165,False,5742,8637.131,15842.848,6560.803000000001
5808631,22,12466,18.690538,False,5742,8637.131,15842.848,6560.803000000001
5808632,22,12466,41.491123,False,5742,8637.131,15842.848,6560.803000000001
5808633,22,12466,30.951277,False,5742,8637.131,15842.848,6560.803000000001
5808634,22,12466,33.64048,False,5742,8637.131,15842.848,6560.803000000001
5808635,22,12466,49.89512,False,5742,8637.131,15842.848,6560.803000000001
5808636,22,12466,22.56331,False,5742,8637.131,15842.848,6560.803000000001
5808637,22,12466,18.018318,False,5742,8637.131,15842.848,6560.803000000001
5808638,22,12466,148.9666,False,5742,8637.131,15842.848,6560.803000000001
5808639,22,12466,21.315687,False,5742,8637.131,15842.848,6560.803000000001
5808640,22,12466,16.51432,False,5742,8637.131,15842.848,6560.803000000001
5808641,22,12466,18.35414,False,5742,8637.131,15842.848,6560.803000000001
5808642,22,12466,26.676582,False,5742,8637.131,15842.848,6560.803000000001
5808643,22,12466,31.931145,False,5742,8637.131,15842.848,6560.803000000001
5808644,22,12466,18.558548,False,5742,8637.131,15842.848,6560.803000000001
5808645,22,12466,38.368713,False,5742,8637.131,15842.848,6560.803000000001
5808646,22,12466,22.38246,False,5742,8637.131,15842.848,6560.803000000001
5808647,22,12466,37.51113,False,5742,8637.131,15842.848,6560.803000000001
5808648,22,12466,23.888403,False,5742,8637.131,15842.848,6560.803000000001
5808649,22,12466,16.07898,False,5742,8637.131,15842.848,6560.803000000001
5808650,22,12466,32.96955,False,5742,8637.131,15842.848,6560.803000000001
5808651,22,12466,19.53743,False,5742,8637.131,15842.848,6560.803000000001
5808652,22,12466,34.159233,False,5742,8637.131,15842.848,6560.803000000001
5808653,22,12466,18.55106,False,5742,8637.131,15842.848,6560.803000000001
5808654,22,12466,53.580944,False,5742,8637.131,15842.848,6560.803000000001
5813848,22,12466,251.09692,False,5540,2875.493,17651.65,6985.0376
5813849,22,12466,45.11875,False,5540,2875.493,17651.65,6985.0376
5813850,22,12466,39.587894,False,5540,2875.493,17651.65,6985.0376
5813851,22,12466,41.08877,False,5540,2875.493,17651.65,6985.0376
5813852,22,12466,86.3555,False,5540,2875.493,17651.65,6985.0376
5813853,22,12466,33.711285,False,5540,2875.493,17651.65,6985.0376
5824563,22,12466,278.13934,False,16658,14134.453000000001,12821.909,-2110.8958
5845365,22,12466,35.00285,False,7646,12784.906,14093.662,2560.2473
5845366,22,12466,61.250084,False,7646,12784.906,14093.662,2560.2473
5845367,22,12466,34.682842,False,7646,12784.906,14093.662,2560.2473
5845368,22,12466,41.61597,False,7646,12784.906,14093.662,2560.2473
5845369,22,12466,36.581776,False,7646,12784.906,14093.662,2560.2473
5845370,22,12466,32.151733,False,7646,12784.906,14093.662,2560.2473
5850536,22,12466,118.79357,False,3606,15679.723,830.9897,11049.694
5861093,22,12466,140.61908,False,14161,2390.1220000000003,17524.52,-7471.1797
5861094,22,12466,72.3958,False,14161,2390.1220000000003,17524.52,-7471.1797
5866345,22,12466,113.34956,False,6382,-10452.923,15217.071000000002,5274.196
5881840,22,12466,27.004755,False,4936,7604.554,15563.64,8281.537
5881841,22,12466,27.109018,False,4936,7604.554,15563.64,8281.537
5881842,22,12466,94.76672,False,4936,7604.554,15563.64,8281.537
5881843,22,12466,19.804102,False,4936,7604.554,15563.64,8281.537
5881844,22,12466,24.17444,False,4936,7604.554,15563.64,8281.537
5881845,22,12466,60.11528,False,4936,7604.554,15563.64,8281.537
5881846,22,12466,32.652657,False,4936,7604.554,15563.64,8281.537
5881847,22,12466,40.512165,False,4936,7604.554,15563.64,8281.537
5881848,22,12466,21.887161,False,4936,7604.554,15563.64,8281.537
5881849,22,12466,22.08856,False,4936,7604.554,15563.64,8281.537
5881850,22,12466,29.221773,False,4936,7604.554,15563.64,8281.537
5881851,22,12466,29.803019,False,4936,7604.554,15563.64,8281.537
5881852,22,12466,22.568024,False,4936,7604.554,15563.64,8281.537
5881853,22,12466,74.90525,False,4936,7604.554,15563.64,8281.537
5881854,22,12466,26.214973,False,4936,7604.554,15563.64,8281.537
5881855,22,12466,50.198967,False,4936,7604.554,15563.64,8281.537
5881856,22,12466,26.943882,False,4936,7604.554,15563.64,8281.537
5902332,22,12466,43.800213,False,17327,8495.271999999999,17201.586,-758.8111
5917966,22,12466,20.75989,False,5738,10433.987,14721.677,6560.803000000001
5917967,22,12466,110.58122,False,5738,10433.987,14721.677,6560.803000000001
5917968,22,12466,20.94412,False,5738,10433.987,14721.677,6560.803000000001
5917969,22,12466,23.051136,False,5738,10433.987,14721.677,6560.803000000001
5917970,22,12466,99.548805,False,5738,10433.987,14721.677,6560.803000000001
5917971,22,12466,20.60416,False,5738,10433.987,14721.677,6560.803000000001
5917972,22,12466,29.600574,False,5738,10433.987,14721.677,6560.803000000001
5917973,22,12466,19.888422,False,5738,10433.987,14721.677,6560.803000000001
5917974,22,12466,24.701424,False,5738,10433.987,14721.677,6560.803000000001
5917975,22,12466,48.97276,False,5738,10433.987,14721.677,6560.803000000001
5917976,22,12466,31.752857,False,5738,10433.987,14721.677,6560.803000000001
5917977,22,12466,24.383652,False,5738,10433.987,14721.677,6560.803000000001
5917978,22,12466,852.23804,True,5738,10433.987,14721.677,6560.803000000001
5923302,22,12466,20.430443,False,5952,8473.234,16100.19,6134.181
5923303,22,12466,16.843397,False,5952,8473.234,16100.19,6134.181
5923304,22,12466,16.9735,False,5952,8473.234,16100.19,6134.181
5923305,22,12466,25.213371,False,5952,8473.234,16100.19,6134.181
5923306,22,12466,17.42725,False,5952,8473.234,16100.19,6134.181
5923307,22,12466,21.381609,False,5952,8473.234,16100.19,6134.181
5923308,22,12466,16.205196,False,5952,8473.234,16100.19,6134.181
5923309,22,12466,25.050209,False,5952,8473.234,16100.19,6134.181
5923310,22,12466,23.338604,False,5952,8473.234,16100.19,6134.181
5923311,22,12466,22.272543,False,5952,8473.234,16100.19,6134.181
5923312,22,12466,23.64968,False,5952,8473.234,16100.19,6134.181
5923313,22,12466,18.654797,False,5952,8473.234,16100.19,6134.181
5923314,22,12466,66.655464,False,5952,8473.234,16100.19,6134.181
5923315,22,12466,31.013178,False,5952,8473.234,16100.19,6134.181
5923316,22,12466,26.190306,False,5952,8473.234,16100.19,6134.181
5923317,22,12466,17.610064,False,5952,8473.234,16100.19,6134.181
5923318,22,12466,16.381638,False,5952,8473.234,16100.19,6134.181
5923319,22,12466,27.37313,False,5952,8473.234,16100.19,6134.181
5923320,22,12466,19.431974,False,5952,8473.234,16100.19,6134.181
5923321,22,12466,19.930996,False,5952,8473.234,16100.19,6134.181
5923322,22,12466,469.71362,False,5952,8473.234,16100.19,6134.181
5923323,22,12466,23.018976,False,5952,8473.234,16100.19,6134.181
5923324,22,12466,27.836708,False,5952,8473.234,16100.19,6134.181
5923325,22,12466,48.877163,False,5952,8473.234,16100.19,6134.181
5923326,22,12466,17.583563,False,5952,8473.234,16100.19,6134.181
5923327,22,12466,21.18552,False,5952,8473.234,16100.19,6134.181
5928203,22,12466,31.56853,False,7879,7241.6655,17656.229,2110.8958
5928204,22,12466,26.49351,False,7879,7241.6655,17656.229,2110.8958
5928205,22,12466,32.444454,False,7879,7241.6655,17656.229,2110.8958
5928206,22,12466,26.589367,False,7879,7241.6655,17656.229,2110.8958
5928207,22,12466,33.62121,False,7879,7241.6655,17656.229,2110.8958
5928208,22,12466,25.169779,False,7879,7241.6655,17656.229,2110.8958
5928209,22,12466,28.003479,False,7879,7241.6655,17656.229,2110.8958
5928210,22,12466,26.238619,False,7879,7241.6655,17656.229,2110.8958
5933666,22,12466,213.40742,False,5367,-11736.608999999999,13231.533000000001,7471.1797
5933667,22,12466,109.068565,False,5367,-11736.608999999999,13231.533000000001,7471.1797
5939118,22,12466,35.521088,False,7418,13315.226,13501.617,3008.5063
5939119,22,12466,33.38186,False,7418,13315.226,13501.617,3008.5063
5949571,22,12466,59.748676,False,6787,1370.4626,18637.178,4406.5186
5960731,22,12466,59.52888,False,3986,10065.185,12686.832,10313.892
5960732,22,12466,32.587696,False,3986,10065.185,12686.832,10313.892
5960733,22,12466,69.90504,False,3986,10065.185,12686.832,10313.892
5982006,22,12466,27.838993,False,7659,6975.3486,17703.945,2560.2473
5982007,22,12466,23.831095,False,7659,6975.3486,17703.945,2560.2473
5982008,22,12466,25.122572,False,7659,6975.3486,17703.945,2560.2473
5982009,22,12466,26.061346,False,7659,6975.3486,17703.945,2560.2473
5982010,22,12466,90.14714,False,7659,6975.3486,17703.945,2560.2473
5982011,22,12466,25.627916,False,7659,6975.3486,17703.945,2560.2473
5982012,22,12466,28.410334,False,7659,6975.3486,17703.945,2560.2473
5982013,22,12466,23.445269,False,7659,6975.3486,17703.945,2560.2473
5982014,22,12466,47.09846,False,7659,6975.3486,17703.945,2560.2473
5982015,22,12466,26.318998,False,7659,6975.3486,17703.945,2560.2473
5987541,22,12466,154.55064,False,14108,16870.033,-4688.938,-7877.552
6002764,22,12466,135.07152,False,16661,12624.196000000002,14311.317,-2110.8958
6007796,22,12466,59.996048,False,4730,11363.492,12810.893,8682.860999999999
6007797,22,12466,28.337456,False,4730,11363.492,12810.893,8682.860999999999
6007798,22,12466,43.290764,False,4730,11363.492,12810.893,8682.860999999999
6007799,22,12466,31.980932,False,4730,11363.492,12810.893,8682.860999999999
6007800,22,12466,36.374653,False,4730,11363.492,12810.893,8682.860999999999
6007801,22,12466,32.508083,False,4730,11363.492,12810.893,8682.860999999999
6007802,22,12466,39.63121,False,4730,11363.492,12810.893,8682.860999999999
6013247,22,12466,97.99849,False,11684,5096.72,13316.718,-12858.013
6023385,22,12466,88.230316,False,6742,18398.275,3275.0647,4406.5186
6029101,22,12466,131.87221,False,17346,-1332.3658,19138.678,-758.8111
6029102,22,12466,130.51755,False,17346,-1332.3658,19138.678,-758.8111
6044639,22,12466,40.81577,False,7193,13073.386999999999,13630.273000000001,3455.7495
6044640,22,12466,107.205414,False,7193,13073.386999999999,13630.273000000001,3455.7495
6044641,22,12466,39.472813,False,7193,13073.386999999999,13630.273000000001,3455.7495
6044642,22,12466,35.963486,False,7193,13073.386999999999,13630.273000000001,3455.7495
6044643,22,12466,39.504208,False,7193,13073.386999999999,13630.273000000001,3455.7495
6049855,22,12466,68.90094,False,3464,4040.0786,14902.296,11412.245
6049856,22,12466,44.812584,False,3464,4040.0786,14902.296,11412.245
6049857,22,12466,42.09505,False,3464,4040.0786,14902.296,11412.245
6054971,22,12466,52.88201,False,8548,1332.3658,19138.678,758.8111
6054972,22,12466,67.99624,False,8548,1332.3658,19138.678,758.8111
6070747,22,12466,606.0336,True,11592,-12288.726999999999,-6617.32,-13184.774
6075758,22,12466,79.75467,False,7213,3909.5908,18477.361,3455.7495
6075759,22,12466,30.969627,False,7213,3909.5908,18477.361,3455.7495
6075760,22,12466,28.924442,False,7213,3909.5908,18477.361,3455.7495
6075761,22,12466,36.016975,False,7213,3909.5908,18477.361,3455.7495
6075762,22,12466,81.23902,False,7213,3909.5908,18477.361,3455.7495
6075763,22,12466,39.475952,False,7213,3909.5908,18477.361,3455.7495
6075764,22,12466,29.83814,False,7213,3909.5908,18477.361,3455.7495
6075765,22,12466,84.511345,False,7213,3909.5908,18477.361,3455.7495
6075766,22,12466,36.799,False,7213,3909.5908,18477.361,3455.7495
6075767,22,12466,42.68661,False,7213,3909.5908,18477.361,3455.7495
6086813,22,12466,125.27788,False,12344,272.49658,15437.823999999999,-11412.245
6091874,22,12466,74.802246,False,5130,8915.487,15069.78,7877.552
6091875,22,12466,32.86474,False,5130,8915.487,15069.78,7877.552
6091876,22,12466,28.009296,False,5130,8915.487,15069.78,7877.552
6091877,22,12466,24.607866,False,5130,8915.487,15069.78,7877.552
6091878,22,12466,31.918793,False,5130,8915.487,15069.78,7877.552
6091879,22,12466,20.72481,False,5130,8915.487,15069.78,7877.552
6091880,22,12466,25.227606,False,5130,8915.487,15069.78,7877.552
6091881,22,12466,19.021215,False,5130,8915.487,15069.78,7877.552
6091882,22,12466,18.919289,False,5130,8915.487,15069.78,7877.552
6091883,22,12466,25.998392,False,5130,8915.487,15069.78,7877.552
6091884,22,12466,21.991209,False,5130,8915.487,15069.78,7877.552
6091885,22,12466,49.745262,False,5130,8915.487,15069.78,7877.552
6097352,22,12466,121.558815,False,2328,7333.8374,11123.942,13824.354
6118892,22,12466,43.780396,False,16673,6748.057,17850.709,-2110.8958
6124228,22,12466,20.270332,False,6148,7325.2676,16805.715,5705.118
6124229,22,12466,19.675005,False,6148,7325.2676,16805.715,5705.118
6124230,22,12466,16.7806,False,6148,7325.2676,16805.715,5705.118
6124231,22,12466,26.667725,False,6148,7325.2676,16805.715,5705.118
6124232,22,12466,17.053627,False,6148,7325.2676,16805.715,5705.118
6124233,22,12466,41.861694,False,6148,7325.2676,16805.715,5705.118
6124234,22,12466,60.540382,False,6148,7325.2676,16805.715,5705.118
6124235,22,12466,68.8292,False,6148,7325.2676,16805.715,5705.118
6124236,22,12466,22.969555,False,6148,7325.2676,16805.715,5705.118
6124237,22,12466,33.357964,False,6148,7325.2676,16805.715,5705.118
6124238,22,12466,16.380848,False,6148,7325.2676,16805.715,5705.118
6124239,22,12466,22.279732,False,6148,7325.2676,16805.715,5705.118
6124240,22,12466,48.81199,False,6148,7325.2676,16805.715,5705.118
6124241,22,12466,26.311766,False,6148,7325.2676,16805.715,5705.118
6124242,22,12466,22.797497,False,6148,7325.2676,16805.715,5705.118
6124243,22,12466,17.625565,False,6148,7325.2676,16805.715,5705.118
6124244,22,12466,42.0339,False,6148,7325.2676,16805.715,5705.118
6124245,22,12466,17.324747,False,6148,7325.2676,16805.715,5705.118
6124246,22,12466,22.285044,False,6148,7325.2676,16805.715,5705.118
6124247,22,12466,31.692442,False,6148,7325.2676,16805.715,5705.118
6124248,22,12466,41.339523,False,6148,7325.2676,16805.715,5705.118
6124249,22,12466,18.03146,False,6148,7325.2676,16805.715,5705.118
6124250,22,12466,33.400497,False,6148,7325.2676,16805.715,5705.118
6124251,22,12466,22.145605,False,6148,7325.2676,16805.715,5705.118
6124252,22,12466,18.859161,False,6148,7325.2676,16805.715,5705.118
6129430,22,12466,31.788477,False,5943,13145.061000000002,12578.521999999999,6134.181
6134806,22,12466,26.659039,False,7434,6209.682,17917.275,3008.5063
6134807,22,12466,123.6878,False,7434,6209.682,17917.275,3008.5063
6134808,22,12466,31.483923,False,7434,6209.682,17917.275,3008.5063
6134809,22,12466,42.026104,False,7434,6209.682,17917.275,3008.5063
6134810,22,12466,37.11444,False,7434,6209.682,17917.275,3008.5063
6134811,22,12466,38.515488,False,7434,6209.682,17917.275,3008.5063
6140519,22,12466,42.40895,False,4367,6112.488,15539.655,9476.107
6140520,22,12466,30.454668,False,4367,6112.488,15539.655,9476.107
6140521,22,12466,29.8346,False,4367,6112.488,15539.655,9476.107
6140522,22,12466,27.447353,False,4367,6112.488,15539.655,9476.107
6140523,22,12466,29.928696,False,4367,6112.488,15539.655,9476.107
6140524,22,12466,26.829021,False,4367,6112.488,15539.655,9476.107
6140525,22,12466,26.005552,False,4367,6112.488,15539.655,9476.107
6151472,22,12466,47.671818,False,5736,11279.983,14083.957,6560.803000000001
6151473,22,12466,25.115673,False,5736,11279.983,14083.957,6560.803000000001
6151474,22,12466,25.491781,False,5736,11279.983,14083.957,6560.803000000001
6151475,22,12466,35.233086,False,5736,11279.983,14083.957,6560.803000000001
6151476,22,12466,25.996561,False,5736,11279.983,14083.957,6560.803000000001
6151477,22,12466,68.60116,False,5736,11279.983,14083.957,6560.803000000001
6151478,22,12466,26.45715,False,5736,11279.983,14083.957,6560.803000000001
6151479,22,12466,124.02104,False,5736,11279.983,14083.957,6560.803000000001
6156382,22,12466,123.06501,False,15144,16699.744,7870.2847,-5274.196
6172229,22,12466,36.272026,False,4728,12157.018,12060.466999999999,8682.860999999999
6172230,22,12466,39.624332,False,4728,12157.018,12060.466999999999,8682.860999999999
6172231,22,12466,36.059433,False,4728,12157.018,12060.466999999999,8682.860999999999
6172232,22,12466,36.89059,False,4728,12157.018,12060.466999999999,8682.860999999999
6177438,22,12466,50.577248,False,6792,-1370.4626,18637.178,4406.5186
6188174,22,12466,25.295973,False,6779,5670.291,17806.47,4406.5186
6188175,22,12466,52.765656,False,6779,5670.291,17806.47,4406.5186
6188176,22,12466,23.063293,False,6779,5670.291,17806.47,4406.5186
6188177,22,12466,21.609034,False,6779,5670.291,17806.47,4406.5186
6188178,22,12466,23.571383,False,6779,5670.291,17806.47,4406.5186
6188179,22,12466,83.167145,False,6779,5670.291,17806.47,4406.5186
6188180,22,12466,21.523327,False,6779,5670.291,17806.47,4406.5186
6188181,22,12466,26.431795,False,6779,5670.291,17806.47,4406.5186
6188182,22,12466,32.777,False,6779,5670.291,17806.47,4406.5186
6198864,22,12466,37.574394,False,8528,11233.465,15552.281,758.8111
6198865,22,12466,31.782799,False,8528,11233.465,15552.281,758.8111
6198866,22,12466,32.527203,False,8528,11233.465,15552.281,758.8111
6203637,22,12466,62.449368,False,8510,17318.012,8255.343,758.8111
6213950,22,12466,30.19592,False,6992,5962.0054,17813.727,3970.5962
6213951,22,12466,28.932703,False,6992,5962.0054,17813.727,3970.5962
6213952,22,12466,34.497883,False,6992,5962.0054,17813.727,3970.5962
6213953,22,12466,22.46082,False,6992,5962.0054,17813.727,3970.5962
6213954,22,12466,24.786581,False,6992,5962.0054,17813.727,3970.5962
6213955,22,12466,21.66399,False,6992,5962.0054,17813.727,3970.5962
6213956,22,12466,23.235777,False,6992,5962.0054,17813.727,3970.5962
6213957,22,12466,27.964739,False,6992,5962.0054,17813.727,3970.5962
6213958,22,12466,24.447664,False,6992,5962.0054,17813.727,3970.5962
6213959,22,12466,38.193752,False,6992,5962.0054,17813.727,3970.5962
6224526,22,12466,49.74313,False,3981,12136.368,10722.51,10313.892
6224527,22,12466,43.996635,False,3981,12136.368,10722.51,10313.892
6224528,22,12466,42.40358,False,3981,12136.368,10722.51,10313.892
6230121,22,12466,50.612762,False,16885,3437.8665,18816.566000000003,-1660.7045
6230122,22,12466,48.29841,False,16885,3437.8665,18816.566000000003,-1660.7045
6230123,22,12466,49.328453,False,16885,3437.8665,18816.566000000003,-1660.7045
6235620,22,12466,21.118193,False,6988,8008.2227,16992.432,3970.5962
6235621,22,12466,20.611027,False,6988,8008.2227,16992.432,3970.5962
6235622,22,12466,23.05592,False,6988,8008.2227,16992.432,3970.5962
6235623,22,12466,27.588474,False,6988,8008.2227,16992.432,3970.5962
6235624,22,12466,22.685518,False,6988,8008.2227,16992.432,3970.5962
6235625,22,12466,38.150272,False,6988,8008.2227,16992.432,3970.5962
6235626,22,12466,26.98785,False,6988,8008.2227,16992.432,3970.5962
6235627,22,12466,287.9124,False,6988,8008.2227,16992.432,3970.5962
6235628,22,12466,34.688667,False,6988,8008.2227,16992.432,3970.5962
6235629,22,12466,22.285828,False,6988,8008.2227,16992.432,3970.5962
6235630,22,12466,23.144257,False,6988,8008.2227,16992.432,3970.5962
6235631,22,12466,207.67514,False,6988,8008.2227,16992.432,3970.5962
6235632,22,12466,31.572144,False,6988,8008.2227,16992.432,3970.5962
6235633,22,12466,18.97709,False,6988,8008.2227,16992.432,3970.5962
6235634,22,12466,28.76669,False,6988,8008.2227,16992.432,3970.5962
6235635,22,12466,19.181273,False,6988,8008.2227,16992.432,3970.5962
6235636,22,12466,23.877419,False,6988,8008.2227,16992.432,3970.5962
6240914,22,12466,58.944237,False,7216,2356.6802,18738.832,3455.7495
6240915,22,12466,164.20393,False,7216,2356.6802,18738.832,3455.7495
6240916,22,12466,79.83447,False,7216,2356.6802,18738.832,3455.7495
6240917,22,12466,92.41255,False,7216,2356.6802,18738.832,3455.7495
6240918,22,12466,38.938053,False,7216,2356.6802,18738.832,3455.7495
6246363,22,12466,103.63797,False,14935,18283.438000000002,1344.4508,-5705.118
6251679,22,12466,32.487614,False,7652,10267.365,16020.81,2560.2473
6251680,22,12466,24.087072,False,7652,10267.365,16020.81,2560.2473
6251681,22,12466,25.257927,False,7652,10267.365,16020.81,2560.2473
6251682,22,12466,36.553734,False,7652,10267.365,16020.81,2560.2473
6251683,22,12466,506.18683,False,7652,10267.365,16020.81,2560.2473
6251684,22,12466,32.965534,False,7652,10267.365,16020.81,2560.2473
6251685,22,12466,29.75019,False,7652,10267.365,16020.81,2560.2473
6251686,22,12466,57.0304,False,7652,10267.365,16020.81,2560.2473
6251687,22,12466,34.47549,False,7652,10267.365,16020.81,2560.2473
6251688,22,12466,28.35207,False,7652,10267.365,16020.81,2560.2473
6251689,22,12466,24.400675,False,7652,10267.365,16020.81,2560.2473
6251690,22,12466,25.113882,False,7652,10267.365,16020.81,2560.2473
6251691,22,12466,27.696507,False,7652,10267.365,16020.81,2560.2473
6256461,22,12466,36.388332,False,3277,8118.7609999999995,12813.105,11770.728000000001
6256462,22,12466,40.057247,False,3277,8118.7609999999995,12813.105,11770.728000000001
6256463,22,12466,38.89746,False,3277,8118.7609999999995,12813.105,11770.728000000001
6261901,22,12466,34.508087,False,5336,4600.3696,17078.0,7471.1797
6261902,22,12466,32.380928,False,5336,4600.3696,17078.0,7471.1797
6261903,22,12466,34.97484,False,5336,4600.3696,17078.0,7471.1797
6261904,22,12466,55.63731,False,5336,4600.3696,17078.0,7471.1797
6261905,22,12466,29.33105,False,5336,4600.3696,17078.0,7471.1797
6261906,22,12466,37.427517,False,5336,4600.3696,17078.0,7471.1797
6267166,22,12466,36.63588,False,5144,1533.7839999999999,17442.238,7877.552
6267167,22,12466,35.11239,False,5144,1533.7839999999999,17442.238,7877.552
6272600,22,12466,94.2657,False,13603,-1771.8888,17032.566000000003,-8682.860999999999
6283392,22,12466,365.06635,False,4958,-4238.236,16795.639,8281.537
6288760,22,12466,151.62561,False,5541,2356.0635,17728.457,6985.0376
6288761,22,12466,38.23231,False,5541,2356.0635,17728.457,6985.0376
6288762,22,12466,35.83996,False,5541,2356.0635,17728.457,6985.0376
6288763,22,12466,74.71155,False,5541,2356.0635,17728.457,6985.0376
6288764,22,12466,40.318356,False,5541,2356.0635,17728.457,6985.0376
6294403,22,12466,31.086376,False,3812,8299.496,13624.378999999999,10683.382
6294404,22,12466,30.612146,False,3812,8299.496,13624.378999999999,10683.382
6294405,22,12466,71.46984,False,3812,8299.496,13624.378999999999,10683.382
6294406,22,12466,29.73832,False,3812,8299.496,13624.378999999999,10683.382
6294407,22,12466,35.477962,False,3812,8299.496,13624.378999999999,10683.382
6315170,22,12466,20.319126,False,6348,7127.4169999999995,17030.055,5274.196
6315171,22,12466,20.412008,False,6348,7127.4169999999995,17030.055,5274.196
6315172,22,12466,20.956099,False,6348,7127.4169999999995,17030.055,5274.196
6315173,22,12466,20.779833,False,6348,7127.4169999999995,17030.055,5274.196
6315174,22,12466,20.610197,False,6348,7127.4169999999995,17030.055,5274.196
6315175,22,12466,108.41075,False,6348,7127.4169999999995,17030.055,5274.196
6315176,22,12466,45.505287,False,6348,7127.4169999999995,17030.055,5274.196
6315177,22,12466,21.589546,False,6348,7127.4169999999995,17030.055,5274.196
6315178,22,12466,27.385786,False,6348,7127.4169999999995,17030.055,5274.196
6315179,22,12466,29.056004,False,6348,7127.4169999999995,17030.055,5274.196
6315180,22,12466,24.38118,False,6348,7127.4169999999995,17030.055,5274.196
6315181,22,12466,21.19522,False,6348,7127.4169999999995,17030.055,5274.196
6315182,22,12466,19.19957,False,6348,7127.4169999999995,17030.055,5274.196
6315183,22,12466,20.217396,False,6348,7127.4169999999995,17030.055,5274.196
6315184,22,12466,20.42525,False,6348,7127.4169999999995,17030.055,5274.196
6315185,22,12466,70.89229,False,6348,7127.4169999999995,17030.055,5274.196
6315186,22,12466,20.480684,False,6348,7127.4169999999995,17030.055,5274.196
6315187,22,12466,20.372023,False,6348,7127.4169999999995,17030.055,5274.196
6315188,22,12466,27.299023,False,6348,7127.4169999999995,17030.055,5274.196
6315189,22,12466,24.992708,False,6348,7127.4169999999995,17030.055,5274.196
6315190,22,12466,48.571285,False,6348,7127.4169999999995,17030.055,5274.196
6315191,22,12466,38.88561,False,6348,7127.4169999999995,17030.055,5274.196
6325596,22,12466,84.42214,False,13764,15115.175,8460.947,-8281.537
6341083,22,12466,118.74958,False,1182,3615.2856,9285.786,16411.7
6341084,22,12466,58.67811,True,1182,3615.2856,9285.786,16411.7
6346501,22,12466,99.42413,False,14558,10861.666000000001,14409.027,-6560.803000000001
6356684,22,12466,777.81964,True,10573,-10454.289,4803.445,-15371.231000000002
6361799,22,12466,125.44446,False,17326,8970.162,16958.785,-758.8111
6361800,22,12466,43.043896,False,17326,8970.162,16958.785,-758.8111
6372317,22,12466,97.924286,False,7461,-7680.7563,17337.672,3008.5063
6398142,22,12466,77.57234,False,5938,14843.612,10520.408000000001,6134.181
6398143,22,12466,95.41822,False,5938,14843.612,10520.408000000001,6134.181
6403592,22,12466,118.141846,False,11201,9741.517,9090.11,-13824.354
6408807,22,12466,52.60451,False,2653,4207.9497,13307.7,13184.774
6408808,22,12466,53.528435,False,2653,4207.9497,13307.7,13184.774
6408809,22,12466,61.576336,False,2653,4207.9497,13307.7,13184.774
6440109,22,12466,77.55404,False,8732,18049.908,6538.0747,307.27652
6440110,22,12466,96.334785,False,8732,18049.908,6538.0747,307.27652
6450406,22,12466,79.25547,False,8092,3437.8665,18816.566000000003,1660.7045
6450407,22,12466,41.858856,False,8092,3437.8665,18816.566000000003,1660.7045
6450408,22,12466,79.776596,False,8092,3437.8665,18816.566000000003,1660.7045
6455725,22,12466,80.85474,False,7448,-1053.8547,18933.523,3008.5063
6455726,22,12466,134.29681,False,7448,-1053.8547,18933.523,3008.5063
6455727,22,12466,47.645042,False,7448,-1053.8547,18933.523,3008.5063
6460922,22,12466,162.88208,False,7852,17942.785,6499.273,2110.8958
6466197,22,12466,47.007942,False,3623,12471.063,9540.274,11049.694
6466198,22,12466,132.91795,False,3623,12471.063,9540.274,11049.694
6466199,22,12466,54.959053,False,3623,12471.063,9540.274,11049.694
6466200,22,12466,103.04466,False,3623,12471.063,9540.274,11049.694
6466201,22,12466,46.892517,False,3623,12471.063,9540.274,11049.694
6477110,22,12466,62.669163,False,1290,5946.6323,8543.76,16133.249
6477111,22,12466,201.2493,False,1290,5946.6323,8543.76,16133.249
6492903,22,12466,79.5656,False,16649,17110.678,8450.376,-2110.8958
6492904,22,12466,223.50412,False,16649,17110.678,8450.376,-2110.8958
6498244,22,12466,32.98096,False,7195,12295.684,14335.758999999998,3455.7495
6498245,22,12466,42.426888,False,7195,12295.684,14335.758999999998,3455.7495
6498246,22,12466,35.691578,False,7195,12295.684,14335.758999999998,3455.7495
6498247,22,12466,34.46956,False,7195,12295.684,14335.758999999998,3455.7495
6498248,22,12466,30.36522,False,7195,12295.684,14335.758999999998,3455.7495
6498249,22,12466,30.358034,False,7195,12295.684,14335.758999999998,3455.7495
6508939,22,12466,143.97469,False,3971,15094.892,5865.823,10313.892
6508940,22,12466,63.32253,False,3971,15094.892,5865.823,10313.892
6525325,22,12466,32.24896,False,8761,7775.8247,17552.27,307.27652
6525326,22,12466,47.10452,False,8761,7775.8247,17552.27,307.27652
6525327,22,12466,36.674828,False,8761,7775.8247,17552.27,307.27652
6530880,22,12466,136.923,False,6765,12312.928,14057.538999999999,4406.5186
6530881,22,12466,40.232224,False,6765,12312.928,14057.538999999999,4406.5186
6530882,22,12466,41.864334,False,6765,12312.928,14057.538999999999,4406.5186
